|run_id                |league_id|season|fixture_id|kickoff                      |status|raw_home_team_id|raw_away_team_id|
|20,260,416,223,527,869|184      |2,024 |1,221,641 |2025-04-26 16:00:00.000 +0200|FT    |4,669           |6,762           |
|20,260,416,223,527,869|184      |2,024 |1,221,642 |2025-05-03 16:00:00.000 +0200|FT    |6,762           |6,777           |
|20,260,416,223,527,869|184      |2,024 |1,221,643 |2025-05-03 16:00:00.000 +0200|FT    |6,764           |6,767           |
|20,260,416,223,527,869|184      |2,024 |1,221,644 |2025-05-03 16:00:00.000 +0200|FT    |4,250           |4,669           |
|20,260,416,223,527,869|184      |2,024 |1,221,645 |2025-05-03 16:00:00.000 +0200|FT    |6,785           |7,431           |
|20,260,416,223,527,869|184      |2,024 |1,221,646 |2025-05-03 16:00:00.000 +0200|FT    |6,781           |6,766           |
|20,260,416,223,527,869|184      |2,024 |1,374,993 |2025-05-10 16:00:00.000 +0200|FT    |6,765           |7,431           |
|20,260,416,223,527,869|184      |2,024 |1,374,994 |2025-05-17 16:00:00.000 +0200|FT    |7,431           |6,765           |
|20,260,416,223,613,483|1,075    |2,024 |1,268,091 |2024-08-03 16:00:00.000 +0200|FT    |23,309          |16,381          |
|20,260,416,223,613,483|1,075    |2,024 |1,268,092 |2024-08-08 15:30:00.000 +0200|FT    |18,785          |18,787          |
|20,260,416,223,613,483|1,075    |2,024 |1,268,093 |2024-08-08 15:30:00.000 +0200|FT    |4,222           |4,211           |
|20,260,416,223,613,483|1,075    |2,024 |1,268,094 |2024-08-09 17:00:00.000 +0200|FT    |4,213           |4,212           |
|20,260,416,223,613,483|1,075    |2,024 |1,268,096 |2024-08-14 15:00:00.000 +0200|FT    |18,787          |23,309          |
|20,260,416,223,613,483|1,075    |2,024 |1,268,095 |2024-08-14 15:30:00.000 +0200|FT    |16,381          |4,222           |
|20,260,416,223,613,483|1,075    |2,024 |1,268,098 |2024-08-15 16:00:00.000 +0200|FT    |4,212           |4,211           |
|20,260,416,223,613,483|1,075    |2,024 |1,268,097 |2024-08-15 17:00:00.000 +0200|FT    |4,213           |18,785          |
|20,260,416,223,613,483|1,075    |2,024 |1,273,919 |2024-08-20 14:00:00.000 +0200|FT    |4,211           |16,381          |
|20,260,416,223,613,483|1,075    |2,024 |1,273,920 |2024-08-21 15:00:00.000 +0200|FT    |18,785          |4,212           |
|20,260,416,223,613,483|1,075    |2,024 |1,273,921 |2024-08-21 15:30:00.000 +0200|FT    |4,222           |18,787          |
|20,260,416,223,613,483|1,075    |2,024 |1,273,922 |2024-08-22 14:30:00.000 +0200|FT    |23,309          |4,213           |
|20,260,416,223,613,483|1,075    |2,024 |1,273,923 |2024-08-27 14:30:00.000 +0200|FT    |18,787          |4,211           |
